        Id;Fecha de creación;Fecha de actualización;Titulo;Descripcion corta;Descripción;Alt;Pie;Origen;Autor;Realizador;Año;Titulo original;Referencia a la fuente;Streaming;Denegar descarga;Fecha inicio;Fecha fin;Crítico;Derechos;Subtitulos;Autoria;Preset Original;Preset Alta;Preset Media;Preset Baja;Temáticas;Categorias;Destinos de Publicación;Thumbs;Tags;Enlaces;Relacionados;Documentos adjuntos;Estado;
    11597;"22 Mar 2013 10:00:00";"22 Mar 2013 10:14:00";"Pompeya, catástrofe bajo el Vesubio";"Programa TV: Noticia - El Centro de Exposiciones Arte Canal reúne más de 600 piezas en la colección ""Pompeya, catástrofe bajo el Vesubio"".La muestra es un recorrido por piezas recuperadas de la ciudad del Imperio Romano a modo de fotografía, de ...";"Programa TV: Noticia - El Centro de Exposiciones Arte Canal reúne más de 600 piezas en la colección ""Pompeya, catástrofe bajo el Vesubio"". La muestra es un recorrido por piezas recuperadas de la ciudad del Imperio Romano a modo de fotografía, de representación testimonial de lo que fue Pompeya y de lo que quedo de ella tras la erupción del volcán. La exposición también destaca la figura de Carlos III, conocido como ""El Rey Arqueólogo"" por su participación directa en varios yacimientos, y en concreto el de Pompeya, verdadero impulsor del proyecto. PARTICIPANTES: Irene Teresa Mañas Romero, Profesora Historia Antigua UNED; Martín Almagro Gorbea, Comisario de la Exposición.";"Pompeya, catástrofe bajo el Vesubio";"";"UNED (noticia04 073 22032013)";"";"";"22/03/2013";"";"";"";"false";"22/03/2013 21:00";"22/03/2013 23:59";"false";"false";"/deliverty/demo/resources/srt/8/1/1363943577318.srt";"false";"";"/resources/flv/7/6/1363765835267.flv";"";"";"INFORMATIVOS Y CULTURALES , Tele UNED";"Videos";"RC";"/resources/jpg/4/2/1363765858824.jpg";"";"";"";"/resources/pdf/0/4/1363943569040.pdf (5480)
                    ";"PUB";
    11604;"22 Mar 2013 10:00:00";"22 Mar 2013 10:21:00";"¿Qué es la negligencia visual unilateral?";"Miniaturas - Es un trastorno atencional, un síndrome neurológico que se produce generalmente por una lesión en el lóbulo parietal, principalmente el derecho. Se manifiesta por ejemplo por comer únicamente la comida de la mitad del plato, lavarse ...";"Miniaturas - Es un trastorno atencional, un síndrome neurológico que se produce generalmente por una lesión en el lóbulo parietal, principalmente el derecho. Se manifiesta por ejemplo por comer únicamente la comida de la mitad del plato, lavarse la mitad del cuerpo, o dibujar la mitad de un dibujo. PARTICIPANTES: Julia Mayas Arellano, profesora de Psicología Básica de la UNED.";"¿Qué es la negligencia visual unilateral?";"";"UNED (043-miniaturas-ciencias-negligencia-visual-marzo-2013)";"";"";"22/03/2013";"";"";"";"false";"22/03/2013 04:00";"22/03/2013 08:00";"false";"false";"";"false";"";"/resources/flv/9/8/1363769835289.flv";"";"";"INFORMATIVOS Y CULTURALES , Tele UNED";"Videos";"RC";"/resources/jpg/6/7/1363769843476.jpg";"";"";"";"/resources/pdf/7/4/1363944065847.pdf (5482)
                    ";"PUB";
    11599;"22 Mar 2013 10:00:00";"22 Mar 2013 10:05:00";"Madri+d_125";"Programa TV: Serie Madri+D - Esta semana Mi+dTV tratará sobre la determinación del caudal del tráfico rodado a través de los niveles del ruido ambiental; elaboración de nanopolímeros con residuos de azúcares para bloquear al virus Ébola y la ...";"Programa TV: Serie Madri+D - Esta semana Mi+dTV tratará sobre la determinación del caudal del tráfico rodado a través de los niveles del ruido ambiental; elaboración de nanopolímeros con residuos de azúcares para bloquear al virus Ébola y la supuesta curación de un bebé que portaba al virus de la inmunodeficiencia humana... El tráfico a través del ruido ambiental Investigadores de la Universidad Carlos III de Madrid y la de Granada han patentado un nuevo método que permite averiguar el caudal de tráfico rodado a través de los niveles de ruido ambiental. Nanopolímeros contra el Ébola El virus del Ébola es el más virulento que existe en la actualidad. Entre el 50 y 80% de las personas infectadas en África mueren. No existe por el momento vacuna ni tratamiento efectivos PARTICIPANTES: José Antonio López Guerrero, Director de Cultura Científica del CMB Severo Ochoa.";"Madri+d_125";"";"UNED (madrid 073 22032013)";"";"";"22/03/2013";"";"";"";"false";"22/03/2013 15:00";"22/03/2013 18:00";"false";"false";"/deliverty/demo/resources/srt/0/0/1363943136500.srt";"false";"";"/resources/flv/8/2/1363765835128.flv";"";"";"INFORMATIVOS Y CULTURALES , Tele UNED";"Videos";"RC";"/resources/jpg/9/5/1363765861559.jpg";"";"";"";"/resources/pdf/7/3/1363943099337.pdf (5478)
                    ";"PUB";
    11601;"22 Mar 2013 10:00:00";"22 Mar 2013 10:23:00";"Jornadas de Prehistoria Africana";"Programa TV: Noticia - La UNED ha celebrado las primeras Jornadas de Prehistoria Africana, un encuentro entre estudiantes y especialistas en la materia que pretende arrojar luz sobre un periodo crucial en la evolución humana paradójicamente ...";"Programa TV: Noticia - La UNED ha celebrado las primeras Jornadas de Prehistoria Africana, un encuentro entre estudiantes y especialistas en la materia que pretende arrojar luz sobre un periodo crucial en la evolución humana paradójicamente descuidado en los temarios universitarios. PARTICIPANTES: José Manuel Maíllo Fernández, Profesor Departamento de Prehistoria y Arqueología UNED; Manuel Domínguez- Rodrigo, Profesor Departamento de Prehistoria Facultad de Geografía e Historia Universidad Complutense de Madrid ; Mary Prendergast, Saint Louis University.";"Jornadas de Prehistoria Africana";"";"UNED (noticia02 073 22032013)";"";"";"22/03/2013";"";"";"";"false";"22/03/2013 13:00";"22/03/2013 15:00";"false";"false";"/deliverty/demo/resources/srt/8/3/1363942908938.srt";"false";"";"/resources/flv/6/2/1363765864126.flv";"";"";"INFORMATIVOS Y CULTURALES , Tele UNED";"Videos";"RC";"/resources/jpg/1/7/1363765899471.jpg";"";"";"";"/resources/pdf/2/1/1363942867812.pdf (5477)
                    ";"PUB";
    11598;"22 Mar 2013 10:00:00";"22 Mar 2013 10:10:00";"Universalizar la educación en Iberoamérica";"Programa TV: Noticia - La comunidad unX, la primera comunidad iberoamericana de emprendimiento y aprendizaje digital, ofrece un curso abierto, masivo y gratuito sobre competencias digitales básicas.El curso arrancará desde la Universidad Abierta ...";"Programa TV: Noticia - La comunidad unX, la primera comunidad iberoamericana de emprendimiento y aprendizaje digital, ofrece un curso abierto, masivo y gratuito sobre competencias digitales básicas. El curso arrancará desde la Universidad Abierta para Adultos de la República Dominicana, en colaboración con la UNED, el programa Ibervirtual y el Centro Superior para la Enseñanza Virtual . PARTICIPANTES: Daniel Torres Mancera; Ángel Hernández; Reyna Hiraldo; Ángeles Sánchez-Elvira Paniagua.";"Universalizar la educación en Iberoamérica";"";"UNED (noticia03 073 22032013)";"";"";"22/03/2013";"";"";"";"false";"22/03/2013 18:00";"22/03/2013 21:00";"false";"false";"/deliverty/demo/resources/srt/2/0/1363943376402.srt";"false";"";"/resources/flv/8/8/1363765844788.flv";"";"";"INFORMATIVOS Y CULTURALES , Tele UNED";"Videos";"RC";"/resources/jpg/2/5/1363765858952.jpg";"";"";"";"/resources/pdf/6/9/1363943330496.pdf (5479)
                    ";"PUB";
    11592;"22 Mar 2013 07:00:00";"23 Mar 2013 08:11:00";"El Instituto Nacional de Industria (INI)";"Geografía e Historia - El INI se creó en 1941, dos años después del fin de la Guerra Civil, para reconstruir y desarrollar la economía productiva española...";"Geografía e Historia - El INI se creó en 1941, dos años después del fin de la Guerra Civil, para reconstruir y desarrollar la economía productiva española. Tras un primer período de constitución y crecimiento, el INI atravesó distintas etapas hasta trasformarse en 1992 en una Sociedad Anónima bajo el nombre de TENEO. Hoy en día esta sociedad ha pasado a denominarse SEPI y sólo conserva algunas empresas como HUNOSA o RTVE. A pesar de todas sus ineficiencias y errores estratégicos, el INI tuvo un efecto positivo y decisivo en el paso de una economía primaria en los años 40 a la terciaria de los 70 y 80, pero perdió su razón de ser con la incorporación de España a la Comunidad Económica Europea y al comercio internacional. PARTICIPANTES: David Cocero Matesanz, profesor de Geografía (UNED); Julio López-Davalillo Larrea, profesor de Geografía (UNED). PALABRAS CLAVE: Instituto Nacional de Industria (INI); autarquía económica; Antonio Suanzes; Planes de Desarrollo; Plan de Estabilización de 1959; TENEO; SEPI";"El Instituto Nacional de Industria (INI)";"";"UNED (2013-03-22-sd-his 2-31942)";"";"Clara Gómez Sánchez";"22/03/2013";"";"";"";"false";"22/03/2013 16:00";"22/03/2013 23:59";"false";"false";"";"false";"/resources/mp3/7/8/1363761867387.mp3";"";"/resources/mp3/5/0/1363761874905.mp3";"/resources/mp3/9/6/1363761886569.mp3";"HISTORIA , GEOGRAFÍA E HISTORIA";"Audios";"RC";"";"";"";"";"/resources/pdf/7/6/1363766310467.pdf (5470)
                    ";"PUB";
    11594;"22 Mar 2013 07:00:00";"23 Mar 2013 08:10:00";"Pensar el siglo XX (primera parte)";"Filosofía - Esta obra, escrita por Judt con la colaboración de Snyder, pues se encontraba ya impedido por la enfermedad, ...";"Filosofía - Esta obra, escrita por Judt con la colaboración de Snyder, pues se encontraba ya impedido por la enfermedad, es la aportación intelectual de un historiador del pensamiento, de la política y de la cultura europea a lo que ha significado el siglo XX. En ella se encara con lo que considera ha sido lo peor, el nazismo y el estalinismo. PARTICIPANTES: Antonio García-Santesmases Martín-Tesorero, catedrático de Filosofía Política (UNED); Jesús Miguel Díaz Álvarez, profesor de Filosofía (UNED). PALABRAS CLAVE: Tony Judt, Timothy Snyder, Pensar el siglo XX, nazismo, fascismo, estalinismo, socialdemocracia, Estado del bienestar, Rorty";"Pensar el siglo XX (primera parte)";"";"UNED (2013-03-22-sd-filos-31940)";"";"Clara Gómez Sánchez";"22/03/2013";"";"";"";"false";"22/03/2013 00:01";"22/03/2013 04:00";"false";"false";"";"false";"/resources/mp3/9/4/1363761924549.mp3";"";"/resources/mp3/5/6/1363761927365.mp3";"/resources/mp3/5/7/1363761928775.mp3";"FILOSOFÍA , FILOSOFÍA PLAN 2003";"Audios";"RC";"";"";"";"";"/resources/pdf/5/5/1363765697255.pdf (5468)
                    ";"PUB";
    11596;"22 Mar 2013 07:00:00";"23 Mar 2013 08:11:00";"SIN DISTANCIAS (22/03/2013)";"Programa completo, emitido en Radio Nacional.";"Programa completo, emitido en Radio Nacional.";"SIN DISTANCIAS (22/03/2013)";"";"UNED (2013-03-22-sd-3340)";"";"";"22/03/2013";"";"";"";"false";"22/03/2013 08:00";"22/03/2013 12:00";"false";"false";"";"false";"/resources/mp3/2/5/1363762230452.mp3";"";"/resources/mp3/0/6/1363762236360.mp3";"/resources/mp3/5/7/1363762238675.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"";"PUB";
    11584;"22 Mar 2013 07:00:00";"23 Mar 2013 08:10:00";"¿Conocemos el derecho romano español por unas tablas de bronce?";"Preguntas a la Historia - La Ley de Urso, se conserva en las tablas de bronce halladas en Osuna a finales del siglo XIX y ...";"Preguntas a la Historia - La Ley de Urso, se conserva en las tablas de bronce halladas en Osuna a finales del siglo XIX y en once fragmentos encontrados en El Rubio. La ley de Salpensa y la de Málaga aparecen juntas en 1851 cerca de esta ciudad en unas tablas de bronce que se refieren principalmente a las magistraturas municipales. PARTICIPANTES: Mª Consuelo Juanto Jiménez, profesora de Historia del Derecho de la UNED PALABRAS CLAVE: Ley, Urso, tablas, bronce, Osuna, siglo XIX, salpensa, málaga, 1851, magistraturas, municipales, zaragoza, sevilla, flavia,";"¿Conocemos el derecho romano español por unas tablas de bronce?";"";"UNED (2013-03-22-radio5-historia-derecho-romano-espanol-tablas-de-bronce-marzo)";"";"Edith Checa Oviedo";"22/03/2013";"";"";"";"false";"22/03/2013 04:00";"22/03/2013 08:00";"false";"false";"";"false";"/resources/mp3/5/4/1363692417245.mp3";"";"/resources/mp3/0/2/1363692418120.mp3";"/resources/mp3/1/2/1363692418721.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"/resources/pdf/7/6/1363693897467.pdf (5464)
                    ";"PUB";
    11591;"22 Mar 2013 07:00:00";"23 Mar 2013 08:11:00";"La escultura barroca en España";"Geografía e Historia - El arte barroco se desarrolló en España a lo largo de todo el siglo XVII y la primera mitad del XVIII, un momento de la cultura occidental ...";"Geografía e Historia - El arte barroco se desarrolló en España a lo largo de todo el siglo XVII y la primera mitad del XVIII, un momento de la cultura occidental que coincide con la afirmación de las nacionalidades, la aparición de nuevos sistemas económicos, la tensión entre Reforma y Contrarreforma, la exaltación del poder absoluto del monarca y el racionalismo en ciencia y filosofía. En cuanto al arte, se busca resaltar la realidad, lo inmediato. Hay un interés por lo monumental, lo rico, lo deslumbrante, como expresión del poder y la autoridad del monarca, la nación o la Iglesia. La escultura barroca es un buen ejemplo de ello. En España tuvo un gran desarrollo, con distintas y notables escuelas, entre las que destacaron la castellana y la andaluza. PARTICIPANTES: Mª Ángeles Baños Gil, profesora tutora de Historia del Arte en el centro asociado de la UNED en Guadalajara; Mª Ángeles Baños Gil, profesora tutora de Historia del Arte en el centro asociado de la UNED en Guadalajara. PALABRAS CLAVE: escultura barroca; escuela castellana; escuela andaluza; Reforma y Contrarreforma; Gregorio Fernández; Manuel Pereyra; Juan Martínez Montañés; Juan de Mesa; Alonso de Mena; Alonso Cano; Pedro de Mena; Pedro Roldán; Luisa Roldán; los Churriguera; los Tomé";"La escultura barroca en España";"";"UNED (2013-03-22-sd-his 1-31941)";"";"Clara Gómez Sánchez";"22/03/2013";"";"";"";"false";"22/03/2013 12:00";"22/03/2013 16:00";"false";"false";"";"false";"/resources/mp3/3/1/1363761861413.mp3";"";"/resources/mp3/0/0/1363761865700.mp3";"/resources/mp3/5/7/1363761872575.mp3";"HISTORIA , GEOGRAFÍA E HISTORIA";"Audios";"RC";"";"";"";"";"/resources/pdf/3/0/1363765849603.pdf (5469)
                    ";"PUB";
    11593;"21 Mar 2013 07:00:00";"20 Mar 2013 10:00:00";"Calidad de vida familiar";"Psicología - Los abuelos son los grandes aliados de los niños con discapacidad intelectual, los hermanos son sus acompañantes en vida...";"Psicología - Los abuelos son los grandes aliados de los niños con discapacidad intelectual, los hermanos son sus acompañantes en vida. Ambas figuras desempeñan un papel esencial en favor de la calidad de vida familiar un concepto clave en el que trabaja el movimiento asociativo FEAPS (Confederación Española de Organizaciones a favor de Personas con Discapacidad intelectual.) y al que nos acercamos a través del testimonio de una abuela, una hermana y un padre que viven el día a día de esta experiencia. PARTICIPANTES: Laura Méndez Zaballos, profesora Departamento de Psicología Evolutiva y de la Educación (UNED); Manuela Atienza Alcocer, familiar de discapacitado intelectual y miembro de FEAPS (Confederación Española de Organizaciones a favor de las Personas con Discapacidad Intelectual o delDesarrollo) ; Begoña Linaza Garzón, familiar de discapacitado intelectual, miembro de FEAPS ; José Alberto Martínez Fernández, familiar de discapacitado intelectual, miembro de FEAPS; Beatriz Vega Sagredo, responsable del área de familias de FEAPS. PALABRAS CLAVE: familia, abuelos, hermanos, discapacidad intelectual, Síndrome de Down, calidad de vida famiiar.";"Calidad de vida familiar";"";"UNED (2013-03-21-sd-psic-31924)";"";"Mª Teresa Pérez de Albéniz Martínez";"21/03/2013";"";"";"";"false";"21/03/2013 00:01";"21/03/2013 04:00";"false";"false";"";"false";"/resources/mp3/8/2/1363761872628.mp3";"";"/resources/mp3/5/1/1363761890415.mp3";"/resources/mp3/9/8/1363761890889.mp3";"PSICOLOGÍA PLAN 2000 , PSICOLOGÍA";"Audios";"RC";"";"";"";"";"/resources/pdf/8/6/1363769949668.pdf (5471)
                    ";"PUB";
    11595;"21 Mar 2013 07:00:00";"20 Mar 2013 10:29:00";"SIN DISTANCIAS (21/03/2013)";"Programa completo, emitido en Radio Nacional.";"Programa completo, emitido en Radio Nacional.";"SIN DISTANCIAS (21/03/2013)";"";"UNED (2013-03-21-sd-3342)";"";"";"21/03/2013";"";"";"";"false";"21/03/2013 08:00";"21/03/2013 16:00";"false";"false";"";"false";"/resources/mp3/8/7/1363762144678.mp3";"";"/resources/mp3/8/7/1363762153378.mp3";"/resources/mp3/6/4/1363762155746.mp3";"INFORMATIVOS Y CULTURALES";"Audios";"RC";"";"";"";"";"";"PUB";
    11590;"21 Mar 2013 07:00:00";"20 Mar 2013 07:59:00";"Victorio Valle, lecciones de un economista y profesor";"Economía, Empresa y Turismo - Entrevista con Victorio Valle, nombrado doctor honoris causa en Ciencias Económicas y Empresariales por la UNED elpasado 28 de febrero de 2013,...";"Economía, Empresa y Turismo - Entrevista con Victorio Valle, nombrado doctor honoris causa en Ciencias Económicas y Empresariales por la UNED el pasado 28 de febrero de 2013, en el marco de la celebración del 40 aniversario de la UNED. Le entrevista su padrino, Fernando Pampillón, con quien reflexiona sobre su experiencia de economista, investigador y docente, sobre los inicios y futuro de la UNED y nos trasmite su percepción de la política presupuestaria española en tiempos de crisis, tema central de su discurso de investidura. PARTICIPANTES: Victorio Valle Sánchez, catedrático de Hacienda Pública, doctor honoris causa en Ciencias Económicas y Empresariales (UNED); Fernando Pampillón Fernández, catedrático de Economía Aplicada (UNED) .";"Victorio Valle, lecciones de un economista y profesor";"";"UNED (2013-03-21-sd-eco-31964)";"";"Mª Isabel Cubillo Rico";"21/03/2013";"";"";"";"false";"21/03/2013 16:00";"21/03/2013 23:59";"false";"false";"";"false";"/resources/mp3/1/1/1363761827311.mp3";"";"/resources/mp3/9/5/1363761828859.mp3";"/resources/mp3/7/5/1363761829357.mp3";"ECONOMÍA , ADMINISTRACIÓN Y DIRECCIÓN DE EMPRESAS , TURISMO";"Audios";"RC";"";"";"";"";"/resources/pdf/1/3/1363762711831.pdf (5465)
                    ";"PUB";
